seed,id,task,valid,score,repair_distance,error_type,error_position,length,max_depth,max_pairing_distance,vae_nll_per_token,vae_ppl,block_index,on_boundary
1234,0,dyck,False,0.0,91,unclosed,32,64,8,57,,,,
1234,1,dyck,False,0.0,2,unclosed,199,64,7,37,,,,
1234,2,dyck,False,0.0,19,unexpected_closing,62,64,8,55,,,,
1234,3,dyck,False,0.0,90,unclosed,35,64,8,49,,,,
1234,4,dyck,False,0.0,6,unclosed,0,64,8,63,,,,
1234,5,dyck,False,0.0,1,unclosed,188,64,6,25,,,,
1234,6,dyck,False,0.0,1,unclosed,248,64,6,13,,,,
1234,7,dyck,False,0.0,1,unclosed,4,64,8,59,,,,
1234,8,dyck,False,0.0,82,unclosed,20,64,8,43,,,,
1234,9,dyck,False,0.0,5,unexpected_closing,124,64,8,63,,,,
1234,10,dyck,False,0.0,92,unclosed,21,64,8,49,,,,
1234,11,dyck,False,0.0,8,unclosed,39,64,8,37,,,,
1234,12,dyck,False,0.0,84,unexpected_closing,45,64,8,63,,,,
1234,13,dyck,False,0.0,1,unclosed,20,64,6,27,,,,
1234,14,dyck,False,0.0,1,unclosed,22,64,8,41,,,,
1234,15,dyck,False,0.0,1,unclosed,168,64,8,47,,,,
1234,16,dyck,False,0.0,1,unclosed,0,64,8,63,,,,
1234,17,dyck,False,0.0,1,unclosed,190,64,8,63,,,,
1234,18,dyck,False,0.0,1,unclosed,24,64,8,39,,,,
1234,19,dyck,False,0.0,104,unclosed,0,64,8,63,,,,
1234,20,dyck,False,0.0,2,unclosed,0,64,8,63,,,,
1234,21,dyck,False,0.0,7,unclosed,12,64,8,51,,,,
1234,22,dyck,False,0.0,1,unclosed,204,64,8,57,,,,
1234,23,dyck,False,0.0,94,unexpected_closing,67,64,8,59,,,,
1234,24,dyck,False,0.0,102,unclosed,0,64,8,63,,,,
1234,25,dyck,False,0.0,15,unexpected_closing,96,64,8,55,,,,
1234,26,dyck,False,0.0,4,unclosed,6,64,8,55,,,,
1234,27,dyck,False,0.0,11,unclosed,0,64,8,63,,,,
1234,28,dyck,False,0.0,75,unexpected_closing,68,64,8,63,,,,
1234,29,dyck,False,0.0,2,unclosed,195,64,8,63,,,,
1234,30,dyck,False,0.0,92,unclosed,8,64,8,55,,,,
1234,31,dyck,False,0.0,2,unclosed,213,64,7,29,,,,
1234,32,dyck,False,0.0,95,unexpected_closing,66,64,8,63,,,,
1234,33,dyck,False,0.0,30,unclosed,6,64,8,57,,,,
1234,34,dyck,False,0.0,4,unexpected_closing,155,64,8,61,,,,
1234,35,dyck,False,0.0,2,unclosed,195,64,8,63,,,,
1234,36,dyck,False,0.0,1,unclosed,12,64,8,51,,,,
1234,37,dyck,False,0.0,90,unclosed,22,64,8,41,,,,
1234,38,dyck,False,0.0,8,unexpected_closing,59,64,8,61,,,,
1234,39,dyck,False,0.0,25,unclosed,4,64,8,59,,,,
1234,40,dyck,False,0.0,104,unclosed,4,64,8,59,,,,
1234,41,dyck,False,0.0,90,unexpected_closing,65,64,8,33,,,,
1234,42,dyck,False,0.0,93,unclosed,0,64,8,63,,,,
1234,43,dyck,False,0.0,85,unexpected_closing,74,64,8,43,,,,
1234,44,dyck,True,1.0,0,,,64,8,45,,,,
1234,45,dyck,False,0.0,5,unexpected_closing,148,64,6,63,,,,
1234,46,dyck,False,0.0,104,unclosed,0,64,8,63,,,,
1234,47,dyck,False,0.0,4,unclosed,0,64,8,63,,,,
1234,48,dyck,False,0.0,7,unclosed,50,64,7,41,,,,
1234,49,dyck,True,1.0,0,,,64,8,63,,,,
1234,50,dyck,False,0.0,93,unclosed,0,64,8,63,,,,
1234,51,dyck,False,0.0,99,unclosed,0,64,8,63,,,,
1234,52,dyck,False,0.0,1,unclosed,240,64,6,31,,,,
1234,53,dyck,False,0.0,104,unclosed,2,64,8,61,,,,
1234,54,dyck,False,0.0,97,unclosed,0,64,8,63,,,,
1234,55,dyck,False,0.0,94,unclosed,0,64,8,63,,,,
1234,56,dyck,False,0.0,91,unclosed,12,64,8,51,,,,
